grid,value,label
1319808193,fabric,NER_O
1319808193,up,NER_O
1319808193,Fisher,NER_Person
1319808193,take,NER_O
1319808193,picture,NER_O
1319808193,door,NER_O
1319808193,wall,NER_O
1319808193,effect,NER_O
1319808193,whole,NER_O
1319808193,say,NER_O
1319808193,hammock,NER_O
1319808193,time,NER_O
1319808193,sleep,NER_O
1319808193,month,NER_O
1319808193,one,NER_O
1319808193,halfway,NER_O
1319808193,carry,NER_O
1319808193,he,NER_O
1319808193,leave,NER_O
1319808193,Oxford,NER_Location
1319808193,five,NER_O
1319808193,over,NER_O
1319808193,shoulder,NER_O
1319808193,through,NER_O
1319808193,walk,NER_O
1319808193,South America,NER_Location
1319808193,spend,NER_O
1319808193,upright,NER_O
1319808193,have,NER_O
1319808193,Sacks,NER_Person
1319808193,one,NER_O
1319808193,i,NER_O
1319808193,just,NER_O
1319808193,moment,NER_O
1319808193,process,NER_O
1319808193,abandon,NER_O
1319808193,piece,NER_O
1319808193,heft,NER_O
1319808193,say,NER_O
1319808193,hover,NER_O
1319808193,over,NER_O
1319808193,beautiful,NER_O
1319808193,aura,NER_O
1319808193,small,NER_O
1319808193,particularly,NER_O
1319808193,flimsy,NER_O
1319808193,so,NER_O
1319808193,resemble,NER_O
1319808193,he,NER_O
1319808193,color,NER_O
1319808193,landscape,NER_O
1319808193,earth,NER_O
1319808193,compound,NER_O
1319808193,experience,NER_O
1319808193,decade,NER_O
1319808193,too,NER_O
1319808193,have,NER_O
1319808193,he,NER_O
1319808193,fuse,NER_O
1319808193,bury,NER_O
1319808193,pattern,NER_O
1319808193,stand,NER_O
1319808193,fabric,NER_O
1319808193,juxtapose,NER_O
1319808193,around,NER_O
1319808193,from,NER_O
1319808193,he,NER_O
1319808193,begin,NER_O
1319808193,pull,NER_O
1319808193,work,NER_O
1319808193,thread,NER_O
1319808193,top,NER_O
1319808193,left,NER_O
1319808193,rip,NER_O
1319808193,maelstrom,NER_O
1319808193,blue,NER_O
1319808193,canvas,NER_O
1319808193,gather,NER_O
1319808193,apart,NER_O
1319808193,text,NER_O
1319808193,one,NER_O
1319808193,which,NER_O
1319808193,time,NER_O
1319808193,letter,NER_O
1319808193,obscure,NER_O
1319808193,he,NER_O
1319808193,image,NER_O
1319808193,typewriter,NER_O
1319808193,fabric,NER_O
1319808193,drive,NER_O
1319808193,old,NER_O
1319808193,Perugia,NER_Location
1319808193,here,NER_O
1319808193,one,NER_O
1319808193,she,NER_O
1319808193,hall,NER_O
1319808193,down,NER_O
1319808193,another,NER_O
1319808193,painting,NER_O
1319808193,one,NER_O
1319808193,way,NER_O
1319808193,up,NER_O
1319808193,Peter Sacks,NER_Person
1319808193,from,NER_O
1319808193,look,NER_O
1319808193,close,NER_O
1319808193,distance,NER_O
1319808193,painting,NER_O
1319808193,year,NER_O
1319808193,sack,NER_O
1319808193,take,NER_O
1319808193,painstaking,NER_O
1319808193,process,NER_O
1319808193,through,NER_O
1319808193,build,NER_O
1319808193,think,NER_O
1319808193,from,NER_O
1319808193,phone,NER_O
1319808193,child,NER_O
1319808193,other,NER_O
1319808193,cave.jorie,NER_O
1319808193,who,NER_O
1319808193,beside,NER_O
1319808193,sacks,NER_O
1319808193,emerge,NER_O
1319808193,come,NER_O
1319808193,Graham,NER_Person
1319808193,have,NER_O
1319808193,room,NER_O
1319808193,stand,NER_O
1319808193,gallery,NER_O
1319808193,i,NER_O
1319808193,eland,NER_O
1319808193,ceiling,NER_O
1319808193,see,NER_O
1319808193,segregate,NER_O
1319808193,still,NER_O
1319808193,while,NER_O
1319808193,he,NER_O
1319808193,meet,NER_O
1319808193,include,NER_O
1319808193,jew,NER_O
1319808193,Nazi,NER_Misc
1319808193,own,NER_O
1319808193,cane,NER_O
1319808193,sympathizer,NER_O
1319808193,government,NER_O
1319808193,boy,NER_O
1319808193,call,NER_O
1319808193,school,NER_O
1319808193,bully,NER_O
1319808193,lapse,NER_O
1319808193,stroke,NER_O
1319808193,complicity,NER_O
1319808193,sense,NER_O
1319808193,still,NER_O
1319808193,escape,NER_O
1319808193,blank,NER_O
1319808193,he,NER_O
1319808193,bare,NER_O
1319808193,canvas,NER_O
1319808193,Tribeca,NER_Location
1319808193,have,NER_O
1319808193,studio,NER_O
1319808193,floor,NER_O
1319808193,onto,NER_O
1319808193,new,NER_O
1319808193,drag,NER_O
1319808193,sacks,NER_O
1319808193,instead,NER_O
1319808193,write,NER_O
1319808193,month,NER_O
1319808193,one,NER_O
1319808193,nothing,NER_O
1319808193,speak,NER_O
1319808193,he,NER_O
1319808193,four,NER_O
1319808193,serpentine,NER_O
1319808193,flame,NER_O
1319808193,ripple,NER_O
1319808193,upward,NER_O
1319808193,take,NER_O
1319808193,Rilke Eliot,NER_Person
1319808193,certainly,NER_O
1319808193,babble,NER_O
1319808193,wonder,NER_O
1319808193,whether,NER_O
1319808193,distinguished,NER_O
1319808193,foam,NER_O
1319808193,political,NER_O
1319808193,shaman,NER_O
1319808193,shoulder,NER_O
1319808193,think,NER_O
1319808193,write,NER_O
1319808193,platform,NER_O
1319808193,lower,NER_O
1319808193,we,NER_O
1319808193,grim,NER_O
1319808193,poem,NER_O
1319808193,speech,NER_O
1319808193,few,NER_O
1319808193,have,NER_O
1319808193,he,NER_O
1319808193,black,NER_O
1319808193,newspaper,NER_O
1319808193,public,NER_O
1319808193,worth,NER_O
1319808193,affair,NER_O
1319808193,Herbert,NER_Person
1319808193,other,NER_O
1319808193,holy,NER_O
1319808193,speaker,NER_O
1319808193,thin,NER_O
1319808193,difference,NER_O
1319808193,could,NER_O
1319808193,so,NER_O
1319808193,bury,NER_O
1319808193,erasure,NER_O
1319808193,between,NER_O
1319808193,ritual,NER_O
1319808193,never,NER_O
1319808193,know,NER_O
1319808193,lesson,NER_O
1319808193,something,NER_O
1319808193,Marfa,NER_Location
1319808193,layer,NER_O
1319808193,time,NER_O
1319808193,have,NER_O
1319808193,mysterious,NER_O
1319808193,create,NER_O
1319808193,learn,NER_O
1319808193,find,NER_O
1319808193,power,NER_O
1319808193,still,NER_O
1319808193,importance,NER_O
1319808193,new,NER_O
1319808193,some,NER_O
1319808193,he,NER_O
1319808193,hour,NER_O
1319808193,discipline,NER_O
1319808193,he,NER_O
1319808193,pool,NER_O
1319808193,solitude,NER_O
1319808193,daily,NER_O
1319808193,ritual,NER_O
1319808193,four,NER_O
1319808193,exertion,NER_O
1319808193,incantation,NER_O
1319808193,move,NER_O
1319808193,abstract,NER_O
1319808193,swim,NER_O
1319808193,whip,NER_O
1319808193,behind,NER_O
1319808193,he,NER_O
1319808193,wind,NER_O
1319808193,water,NER_O
1319808193,before,NER_O
1319808193,frigid,NER_O
1319808193,hope,NER_O
1319808193,from,NER_O
1319808193,spray,NER_O
1319808193,i,NER_O
1319808193,scarf,NER_O
1319808193,say,NER_O
1319808193,later,NER_O
1319808193,turquoise,NER_O
1319808193,dark,NER_O
1319808193,out,NER_O
1319808193,get,NER_O
1319808193,move,NER_O
1319808193,creature,NER_O
1319808193,dancing,NER_O
1319808193,she,NER_O
1319808193,say,NER_O
1319808193,underwater,NER_O
1319808193,look,NER_O
1319808193,like,NER_O
1319808193,something,NER_O
1319808193,work,NER_O
1319808193,grand,NER_O
1319808193,finish,NER_O
1319808193,criticism,NER_O
1319808193,rival,NER_O
1319808193,never,NER_O
1319808193,book,NER_O
1319808193,judge,NER_O
1319808193,Harold Bloom,NER_Person
1319808193,literary,NER_O
1319808193,sacks,NER_O
1319808193,another,NER_O
1319808193,achievement,NER_O
1319808193,sack,NER_O
1319808193,do,NER_O
1319808193,he,NER_O
1319808193,have,NER_O
1319808193,yet,NER_O
1319808193,describe,NER_O
1319808193,something,NER_O
1319808193,man,NER_O
1319808193,all,NER_O
1319808193,have,NER_O
1319808193,make,NER_O
1319808193,training,NER_O
1319808193,compulsory,NER_O
1319808193,military,NER_O
1319808193,sixteen,NER_O
1319808193,over,NER_O
1319808193,white,NER_O
1319808193,1967,NER_Date
1319808193,government,NER_O
1319808193,gentle,NER_O
1319808193,from,NER_O
1319808193,he,NER_O
1319808193,accent,NER_O
1319808193,say,NER_O
1319808193,ninety,NER_O
1319808193,South African,NER_Misc
1319808193,origin,NER_O
1319808193,hidden,NER_O
1319808193,from,NER_O
1319808193,contain,NER_O
1319808193,literary,NER_O
1319808193,amnesty,NER_O
1319808193,he,NER_O
1319808193,section,NER_O
1319808193,other,NER_O
1319808193,prisoner,NER_O
1319808193,totalitarianism,NER_O
1319808193,include,NER_O
1319808193,Sednaya,NER_Location
1319808193,Hannah Arendt,NER_Person
1319808193,lighthouse,NER_O
1319808193,more,NER_O
1319808193,painting,NER_O
1319808193,testimony,NER_O
1319808193,several,NER_O
1319808193,layer,NER_O
1319808193,extract,NER_O
1319808193,integrate,NER_O
1319808193,Virginia Woolf,NER_Organization
1319808193,filter,NER_O
1319808193,grayly,NER_O
1319808193,skylight,NER_O
1319808193,sun,NER_O
1319808193,lunchtime,NER_O
1319808193,little,NER_O
1319808193,through,NER_O
1319808193,after,NER_O
1319808193,civilization,NER_O
1319808193,depth,NER_O
1319808193,striated,NER_O
1319808193,archeological,NER_O
1319808193,like,NER_O
1319808193,site,NER_O
1319808193,accretion,NER_O
1319808193,suggest,NER_O
1319808193,cigar,NER_O
1319808193,Marfa,NER_Location
1319808193,keep,NER_O
1319808193,from,NER_O
1319808193,sack,NER_O
1319808193,box,NER_O
1319808193,photograph,NER_O
1319808193,town,NER_O
1319808193,walk,NER_O
1319808193,run,NER_O
1319808193,training,NER_O
1319808193,go,NER_O
1319808193,edge,NER_O
1319808193,sacks,NER_O
1319808193,daylong,NER_O
1319808193,its,NER_O
1319808193,density,NER_O
1319808193,other,NER_O
1319808193,novel,NER_O
1319808193,literary,NER_O
1319808193,painting,NER_O
1319808193,more,NER_O
1319808193,resemble,NER_O
1319808193,work,NER_O
1319808193,than,NER_O
1319808193,Joyce,NER_Person
1319808193,any,NER_O
1319808193,do,NER_O
1319808193,sacks,NER_O
1319808193,she,NER_O
1319808193,write,NER_O
1319808193,p,NER_O
1319808193,very,NER_O
1319808193,gallery,NER_O
1319808193,install,NER_O
1319808193,hard,NER_O
1319808193,law,NER_O
1319808193,figure,NER_O
1319808193,before,NER_O
1319808193,find,NER_O
1319808193,make,NER_O
1319808193,one,NER_O
1319808193,scale,NER_O
1319808193,discover,NER_O
1319808193,from,NER_O
1319808193,distance,NER_O
1319808193,Kafka,NER_Person
1319808193,could,NER_O
1319808193,walk,NER_O
1319808193,text,NER_O
1319808193,might,NER_O
1319808193,up,NER_O
1319808193,archeologist,NER_O
1319808193,manipulate,NER_O
1319808193,turn,NER_O
1319808193,viewer,NER_O
1319808193,excavate,NER_O
1319808193,man,NER_O
1319808193,he,NER_O
1319808193,almost,NER_O
1319808193,painful,NER_O
1319808193,execution,NER_O
1319808193,painting,NER_O
1319808193,say,NER_O
1319808193,deeply,NER_O
1319808193,Bedford,NER_Organization
1319808193,labor-intensive,NER_O
1319808193,Baltimore Museum of Art,NER_Organization
1319808193,director,NER_O
1319808193,artistic,NER_O
1319808193,commensurate,NER_O
1319808193,past,NER_O
1319808193,search,NER_O
1319808193,Christopher Bedford,NER_Person
1319808193,form,NER_O
1319808193,see,NER_O
1319808193,story,NER_O
1319808193,he,NER_O
1319808193,Sacks,NER_Person
1319808193,exam,NER_O
1319808193,return,NER_O
1319808193,anemic,NER_O
1319808193,sit,NER_O
1319808193,he,NER_O
1319808193,emaciated,NER_O
1319808193,painting,NER_O
1319808193,sky.eventually,NER_O
1319808193,upside,NER_O
1319808193,wall,NER_O
1319808193,depict,NER_O
1319808193,strip,NER_O
1319808193,prop,NER_O
1319808193,black,NER_O
1319808193,sand,NER_O
1319808193,canvas,NER_O
1319808193,Omaha Beach,NER_Location
1319808193,lift,NER_O
1319808193,sea,NER_O
1319808193,blood-filled,NER_O
1319808193,rock,NER_O
1319808193,sacks,NER_O
1319808193,against,NER_O
1319808193,down,NER_O
1319808193,which,NER_O
1319808193,world,NER_O
1319808193,human,NER_O
1319808193,inhuman,NER_O
1319808193,canvas,NER_O
1319808193,fabric,NER_O
1319808193,vertically,NER_O
1319808193,flow,NER_O
1319808193,down,NER_O
1319808193,exposure,NER_O
1319808193,triptych,NER_O
1319808193,foot,NER_O
1319808193,than,NER_O
1319808193,involve,NER_O
1319808193,similar,NER_O
1319808193,effacement,NER_O
1319808193,like,NER_O
1319808193,long.sacks,NER_O
1319808193,painter,NER_O
1319808193,process,NER_O
1319808193,twelve,NER_O
1319808193,many,NER_O
1319808193,more,NER_O
1319808193,sacks,NER_O
1319808193,emergence,NER_O
1319808193,begin,NER_O
1319808193,shelf,NER_O
1319808193,very,NER_O
1319808193,from,NER_O
1319808193,leaf,NER_O
1319808193,down,NER_O
1319808193,have,NER_O
1319808193,young,NER_O
1319808193,keep,NER_O
1319808193,since,NER_O
1319808193,through,NER_O
1319808193,he,NER_O
1319808193,notebook,NER_O
1319808193,take,NER_O
1319808193,high,NER_O
1319808193,ceaselessly,NER_O
1319808193,work,NER_O
1319808193,elegiac,NER_O
1319808193,write,NER_O
1319808193,memorialize,NER_O
1319808193,revitalize,NER_O
1319808193,West African,NER_Misc
1319808193,farmland,NER_O
1319808193,edge,NER_O
1319808193,indigo,NER_O
1319808193,char,NER_O
1319808193,dye,NER_O
1319808193,city,NER_O
1319808193,corrugated,NER_O
1319808193,visible,NER_O
1319808193,its,NER_O
1319808193,strip,NER_O
1319808193,work,NER_O
1319808193,become,NER_O
1319808193,material,NER_O
1319808193,patch,NER_O
1319808193,river,NER_O
1319808193,cloth,NER_O
1319808193,five,NER_O
1319808193,lace,NER_O
1319808193,from,NER_O
1319808193,variety,NER_O
1319808193,cardboard,NER_O
1319808193,somehow,NER_O
1319808193,privacy,NER_O
1319808193,carapace,NER_O
1319808193,practice,NER_O
1319808193,public,NER_O
1319808193,wilderness,NER_O
1319808193,many,NER_O
1319808193,what,NER_O
1319808193,you,NER_O
1319808193,inwardness,NER_O
1319808193,think,NER_O
1319808193,would,NER_O
1319808193,about,NER_O
1319808193,very,NER_O
1319808193,remain,NER_O
1319808193,he,NER_O
1319808193,go,NER_O
1319808193,yet,NER_O
1319808193,which,NER_O
1319808193,let,NER_O
1319808193,again,NER_O
1319808193,all,NER_O
1319808193,so,NER_O
1319808193,lead,NER_O
1319808193,breach,NER_O
1319808193,year,NER_O
1319808193,view,NER_O
1319808193,he,NER_O
1319808193,Courbet,NER_Person
1319808193,take,NER_O
1319808193,Corot,NER_Location
1319808193,continue,NER_O
1319808193,note,NER_O
1319808193,Velazquez,NER_Person
1319808193,father,NER_O
1319808193,watch,NER_O
1319808193,India,NER_Location
1319808193,world.sacks,NER_O
1319808193,teach,NER_O
1319808193,obstetrician,NER_O
1319808193,unfathomable,NER_O
1319808193,apartheid,NER_O
1319808193,black,NER_O
1319808193,emissary,NER_O
1319808193,Japan,NER_Location
1319808193,he,NER_O
1319808193,resist,NER_O
1319808193,arrive,NER_O
1319808193,medical,NER_O
1319808193,France,NER_Location
1319808193,parent,NER_O
1319808193,port,NER_O
1319808193,Durban,NER_Location
1319808193,seek,NER_O
1319808193,from,NER_O
1319808193,ship,NER_O
1319808193,school,NER_O
1319808193,i,NER_O
1319808193,feel,NER_O
1319808193,ask,NER_O
1319808193,back,NER_O
1319808193,step,NER_O
1319808193,what,NER_O
1319808193,time,NER_O
1319808193,physical,NER_O
1319808193,awareness,NER_O
1319808193,work,NER_O
1319808193,contain,NER_O
1319808193,presence,NER_O
1319808193,depth,NER_O
1319808193,you,NER_O
1319808193,perceivable,NER_O
1319808193,something,NER_O
1319808193,over,NER_O
1319808193,very,NER_O
1319808193,visually,NER_O
1319808193,layer,NER_O
1319808193,important,NER_O
1319808193,colleague,NER_O
1319808193,surprise,NER_O
1319808193,friend,NER_O
1319808193,have,NER_O
1319808193,he,NER_O
1319808193,himself,NER_O
1319808193,do,NER_O
1319808193,left.sacks,NER_O
1319808193,African,NER_Misc
1319808193,sometimes,NER_O
1319808193,describe,NER_O
1319808193,Princeton,NER_Location
1319808193,he,NER_O
1319808193,South African,NER_Misc
1319808193,artist,NER_O
1319808193,scholarship,NER_O
1319808193,win,NER_O
1319808193,1970,NER_Date
1319808193,man,NER_O
1319808193,solitary,NER_O
1319808193,sack,NER_O
1319808193,private,NER_O
1319808193,ago,NER_O
1319808193,i,NER_O
1319808193,up,NER_O
1319808193,he,NER_O
1319808193,when,NER_O
1319808193,class,NER_O
1319808193,section,NER_O
1319808193,year,NER_O
1319808193,T. S. Eliot,NER_Person
1319808193,give,NER_O
1319808193,sign,NER_O
1319808193,graduate,NER_O
1319808193,student,NER_O
1319808193,department,NER_O
1319808193,fifteen,NER_O
1319808193,Harvard English,NER_Organization
1319808193,sari,NER_O
1319808193,walk,NER_O
1319808193,he,NER_O
1319808193,prison,NER_O
1319808193,bare-chested,NER_O
1319808193,man,NER_O
1319808193,street,NER_O
1319808193,load,NER_O
1319808193,Zulu,NER_Misc
1319808193,stick,NER_O
1319808193,carry,NER_O
1319808193,pass,NER_O
1319808193,labor,NER_O
1319808193,pickax,NER_O
1319808193,Western,NER_Misc
1319808193,black,NER_O
1319808193,African,NER_Misc
1319808193,garb,NER_O
1319808193,dress,NER_O
1319808193,Indian,NER_Misc
1319808193,Europeans,NER_Misc
1319808193,head,NER_O
1319808193,woman,NER_O
1319808193,shield,NER_O
1319808193,roadside,NER_O
1319808193,he,NER_O
1319808193,long,NER_O
1319808193,sometimes,NER_O
1319808193,mile,NER_O
1319808193,take,NER_O
1319808193,thirty,NER_O
1319808193,walk,NER_O
1319808193,time,NER_O
1319808193,travel,NER_O
1319808193,overnight,NER_O
1319808193,J. M. Coetzee,NER_Person
1319808193,he,NER_O
1319808193,convey,NER_O
1319808193,change,NER_O
1319808193,describe,NER_O
1319808193,who,NER_O
1319808193,deep,NER_O
1319808193,poet,NER_O
1319808193,modality,NER_O
1319808193,lie,NER_O
1319808193,sense,NER_O
1319808193,shift,NER_O
1319808193,bone,NER_O
1319808193,wave-water,NER_O
1319808193,texture,NER_O
1319808193,can,NER_O
1319808193,light,NER_O
1319808193,whose,NER_O
1319808193,yet,NER_O
1319808193,history,NER_O
1319808193,create,NER_O
1319808193,picture,NER_O
1319808193,invent,NER_O
1319808193,ritualized,NER_O
1319808193,form,NER_O
1319808193,need,NER_O
1319808193,bury,NER_O
1319808193,burn,NER_O
1319808193,sack,NER_O
1319808193,painting,NER_O
1319808193,either,NER_O
1319808193,art-making,NER_O
1319808193,uncover,NER_O
1319808193,enough,NER_O
1319808193,settle,NER_O
1319808193,arrangement,NER_O
1319808193,under,NER_O
1319808193,different,NER_O
1319808193,some,NER_O
1319808193,slightly,NER_O
1319808193,force,NER_O
1319808193,its,NER_O
1319808193,gravity,NER_O
1319808193,part,NER_O
1319808193,Sacks,NER_Person
1319808193,say,NER_O
1319808193,Jorie,NER_Person
1319808193,sacks,NER_O
1319808193,possibility,NER_O
1319808193,after,NER_O
1319808193,begin,NER_O
1319808193,painted-over,NER_O
1319808193,he,NER_O
1319808193,Marfa,NER_Location
1319808193,latent,NER_O
1319808193,explore,NER_O
1319808193,photograph,NER_O
1319808193,he,NER_O
1319808193,go,NER_O
1319808193,Sacks,NER_Person
1319808193,follow,NER_O
1319808193,say,NER_O
1319808193,visit,NER_O
1319808193,i,NER_O
1319808193,she,NER_O
1319808193,look,NER_O
1319808193,draw,NER_O
1319808193,what,NER_O
1319808193,he,NER_O
1319808193,say,NER_O
1319808193,wealth,NER_O
1319808193,ocean,NER_O
1319808193,recede,NER_O
1319808193,step,NER_O
1319808193,back,NER_O
1319808193,testimony,NER_O
1319808193,he,NER_O
1319808193,competitive,NER_O
1319808193,teen-ager,NER_O
1319808193,become,NER_O
1319808193,relief,NER_O
1319808193,swimmer,NER_O
1319808193,again,NER_O
1319808193,juggle,NER_O
1319808193,Norman,NER_Person
1319808193,i,NER_O
1319808193,you,NER_O
1319808193,tell,NER_O
1319808193,book,NER_O
1319808193,out,NER_O
1319808193,poem,NER_O
1319808193,he,NER_O
1319808193,2002,NER_O
1319808193,painting,NER_O
1319808193,recent,NER_O
1319808193,publish,NER_O
1319808193,bit,NER_O
1319808193,some,NER_O
1319808193,sack,NER_O
1319808193,tear,NER_O
1319808193,necessity,NER_O
1319808193,last,NER_O
1319808193,ridged,NER_O
1319808193,he,NER_O
1319808193,remind,NER_O
1319808193,township,NER_O
1319808193,postindustrial,NER_O
1319808193,South Africa,NER_Location
1319808193,simultaneously,NER_O
1319808193,prehistoric,NER_O
1319808193,cardboard,NER_O
1319808193,improvise,NER_O
1319808193,home,NER_O
1319808193,nightmare,NER_O
1319808193,sack,NER_O
1319808193,call,NER_O
1319808193,up,NER_O
1319808193,obscure,NER_O
1319808193,have,NER_O
1319808193,s,NER_O
1319808193,have,NER_O
1319808193,sacks,NER_O
1319808193,though,NER_O
1319808193,poet,NER_O
1319808193,can,NER_O
1319808193,land,NER_O
1319808193,cerebral,NER_O
1319808193,waste,NER_O
1319808193,remote,NER_O
1319808193,talk,NER_O
1319808193,Eliot,NER_Person
1319808193,about,NER_O
1319808193,he,NER_O
1319808193,happen,NER_O
1319808193,worth,NER_O
1319808193,see,NER_O
1319808193,because,NER_O
1319808193,have,NER_O
1319808193,unfurl,NER_O
1319808193,head,NER_O
1319808193,one,NER_O
1319808193,Durban,NER_Location
1319808193,learn,NER_O
1319808193,run,NER_O
1319808193,he,NER_O
1319808193,speak,NER_O
1319808193,beach,NER_O
1319808193,i,NER_O
1319808193,when,NER_O
1319808193,capture,NER_O
1319808193,line,NER_O
1319808193,along,NER_O
1319808193,diagonal,NER_O
1319808193,piece,NER_O
1319808193,have,NER_O
1319808193,wood,NER_O
1319808193,rotate,NER_O
1319808193,onto,NER_O
1319808193,seven-foot-square,NER_O
1319808193,about,NER_O
1319808193,2014,NER_O
1319808193,beneath,NER_O
1319808193,surface,NER_O
1319808193,from,NER_O
1319808193,forest,NER_O
1319808193,history,NER_O
1319808193,rain,NER_O
1319808193,6,NER_O
1319808193,Amazon,NER_Location
1319808193,bury,NER_O
1319808193,i,NER_O
1319808193,asked.texts,NER_O
1319808193,aftermath,NER_O
1319808193,Brazil,NER_Location
1319808193,its,NER_O
1319808193,half,NER_O
1319808193,eye,NER_O
1319808193,brush,NER_O
1319808193,wooden,NER_O
1319808193,he,NER_O
1319808193,use,NER_O
1319808193,red,NER_O
1319808193,shingle,NER_O
1319808193,glue,NER_O
1319808193,obscure,NER_O
1319808193,band,NER_O
1319808193,white,NER_O
1319808193,he,NER_O
1319808193,rough,NER_O
1319808193,color,NER_O
1319808193,place,NER_O
1319808193,horizontal,NER_O
1319808193,black,NER_O
1319808193,red,NER_O
1319808193,rectangular,NER_O
1319808193,have,NER_O
1319808193,left,NER_O
1319808193,small,NER_O
1319808193,canvas,NER_O
1319808193,beige,NER_O
1319808193,lower,NER_O
1319808193,divide,NER_O
1319808193,room,NER_O
1319808193,from,NER_O
1319808193,call,NER_O
1319808193,across,NER_O
1319808193,sack,NER_O
1319808193,know,NER_O
1319808193,recent,NER_O
1319808193,often,NER_O
1319808193,year,NER_O
1319808193,painting,NER_O
1319808193,insert,NER_O
1319808193,he,NER_O
1319808193,i,NER_O
1319808193,feel,NER_O
1319808193,look,NER_O
1319808193,said.in,NER_O
1319808193,add,NER_O
1319808193,have,NER_O
1319808193,subtract,NER_O
1319808193,nor,NER_O
1319808193,millimetre,NER_O
1319808193,mid-century,NER_O
1319808193,poem,NER_O
1319808193,poet,NER_O
1319808193,sacks,NER_O
1319808193,when,NER_O
1319808193,most,NER_O
1319808193,do,NER_O
1319808193,Ryszard Krynicki,NER_Person
1319808193,Zbigniew Herbert,NER_Person
1319808193,essayist,NER_O
1319808193,Polish,NER_Misc
1319808193,neither,NER_O
1319808193,every,NER_O
1319808193,can,NER_O
1319808193,letter,NER_O
1319808193,one,NER_O
1319808193,top,NER_O
1319808193,point,NER_O
1319808193,she,NER_O
1319808193,stack,NER_O
1319808193,really,NER_O
1319808193,incredible,NER_O
1319808193,say,NER_O
1319808193,energy,NER_O
1319808193,he,NER_O
1319808193,demon,NER_O
1319808193,wife,NER_O
1319808193,Marfa,NER_Location
1319808193,leave,NER_O
1319808193,have,NER_O
1319808193,he,NER_O
1319808193,sacks,NER_O
1319808193,before,NER_O
1319808193,separate,NER_O
1319808193,from,NER_O
1319808193,old,NER_O
1319808193,basement,NER_O
1319808193,now,NER_O
1319808193,he,NER_O
1319808193,where,NER_O
1319808193,down,NER_O
1319808193,we,NER_O
1319808193,store,NER_O
1319808193,she,NER_O
1319808193,painting,NER_O
1319808193,want,NER_O
1319808193,many,NER_O
1319808193,take,NER_O
1319808193,here,NER_O
1319808193,we,NER_O
1319808193,Jorie Graham,NER_Person
1319808193,tell,NER_O
1319808193,notion,NER_O
1319808193,have,NER_O
1319808193,i,NER_O
1319808193,melting,NER_O
1319808193,pot,NER_O
1319808193,Ryszard,NER_Person
1319808193,poem,NER_O
1319808193,little,NER_O
1319808193,so,NER_O
1319808193,god,NER_O
1319808193,we,NER_O
1319808193,joy,NER_O
1319808193,daughter,NER_O
1319808193,half-life,NER_O
1319808193,so,NER_O
1319808193,next,NER_O
1319808193,give,NER_O
1319808193,which,NER_O
1319808193,Odysseus,NER_Organization
1319808193,later,NER_O
1319808193,might,NER_O
1319808193,have,NER_O
1319808193,series,NER_O
1319808193,sacks,NER_O
1319808193,decade,NER_O
1319808193,ocean,NER_O
1319808193,sail,NER_O
1319808193,work,NER_O
1319808193,fabric,NER_O
1319808193,ulysses,NER_O
1319808193,ship,NER_O
1319808193,afloat,NER_O
1319808193,call,NER_O
1319808193,sort,NER_O
1319808193,begin,NER_O
1319808193,feature,NER_O
1319808193,paper,NER_O
1319808193,marry,NER_O
1319808193,English,NER_Misc
1319808193,job,NER_O
1319808193,soon,NER_O
1319808193,take,NER_O
1319808193,he,NER_O
1319808193,Johns Hopkins,NER_Person
1319808193,Barbara Kassel,NER_Person
1319808193,1980,NER_Date
1319808193,afterward,NER_O
1319808193,painter,NER_O
1319808193,department,NER_O
1319808193,Graham,NER_Person
1319808193,painting,NER_O
1319808193,Auschwitz,NER_Location
1319808193,you,NER_O
1319808193,say,NER_O
1319808193,embarrassed,NER_O
1319808193,i,NER_O
1319808193,think,NER_O
1319808193,Peter,NER_Person
1319808193,get,NER_O
1319808193,say,NER_O
1319808193,amount,NER_O
1319808193,she,NER_O
1319808193,because,NER_O
1319808193,edge,NER_O
1319808193,within,NER_O
1319808193,thing,NER_O
1319808193,myself,NER_O
1319808193,feel,NER_O
1319808193,like,NER_O
1319808193,border,NER_O
1319808193,i,NER_O
1319808193,maybe,NER_O
1319808193,amnesty,NER_O
1319808193,from,NER_O
1319808193,detail,NER_O
1319808193,2017,NER_O
1319808193,America,NER_Location
1319808193,wish,NER_O
1319808193,line,NER_O
1319808193,plea,NER_O
1319808193,sacks,NER_O
1319808193,he,NER_O
1319808193,sixteen,NER_O
1319808193,enrol,NER_O
1319808193,account,NER_O
1319808193,exchange,NER_O
1319808193,take,NER_O
1319808193,have.when,NER_O
1319808193,program,NER_O
1319808193,make,NER_O
1319808193,life,NER_O
1319808193,would,NER_O
1319808193,do,NER_O
1319808193,i,NER_O
1319808193,become,NER_O
1319808193,side,NER_O
1319808193,would,NER_O
1319808193,he,NER_O
1319808193,surfer,NER_O
1319808193,dream,NER_O
1319808193,place,NER_O
1319808193,west,NER_O
1319808193,program,NER_O
1319808193,Detroit,NER_Location
1319808193,California,NER_Location
1319808193,family,NER_O
1319808193,my,NER_O
1319808193,end,NER_O
1319808193,shrug,NER_O
1319808193,say,NER_O
1319808193,from,NER_O
1319808193,beginning,NER_O
1319808193,he,NER_O
1319808193,T. S. Eliot,NER_Person
